country,origin,system,status,url,date_recorded
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1513631958433214467,2022-04-13
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1513495397414715392,2022-04-13
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/02GFCJwR/f4.jpg,2022-04-14
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1516454308463751178,2022-04-20
Russia,Russia,Unknown AFV,damaged,https://twitter.com/UAWeapons/status/1518237093461385218,2022-04-24
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1519362818369376256,2022-05-01
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/vTGDP6cR/437.jpg,2022-05-01
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1520763005109157889,2022-05-01
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/MHmkC3Ps/665.png,2022-05-01
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/XvvP2BQT/u1.jpg,2022-05-05
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1521815118295838723,2022-05-05
Russia,Russia,Unknown AFV,damaged,https://twitter.com/UAWeapons/status/1522310446891610115,2022-05-06
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1523612657680809985,2022-05-10
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1524008954896035840,2022-05-12
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1524735904274866176,2022-05-14
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1524704234096189441,2022-05-14
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/wMntWy67/6536.jpg,2022-05-14
Russia,Russia,Unknown AFV,damaged,https://twitter.com/UAWeapons/status/1524456618091589635,2022-05-14
Russia,Russia,Unknown AFV,captured,https://i.postimg.cc/6px1pGbc/f8.jpg,2022-05-15
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1525930435141898243,2022-05-21
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1528095112517111808,2022-05-23
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1527990476749647877,2022-05-23
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1527771586044076032,2022-05-23
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1527766199328817153,2022-05-23
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1526573484725440512,2022-05-23
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1526582495076024321,2022-05-23
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1526311544765702148,2022-05-23
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1528459041193738240,2022-05-24
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1529135237850140672,2022-05-25
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1529117936924995588,2022-05-25
Russia,Russia,Unknown AFV,abandoned,https://i.postimg.cc/RhRQ6vSr/dd2.jpg,2022-05-26
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1529818691759550465,2022-05-27
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1529500592900648964,2022-05-27
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1530488199042281474,2022-05-29
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1531691373421858817,2022-06-01
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/DwKynW6Q/32.jpg,2022-06-05
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1532745267015041024,2022-06-05
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/NMHbRf94/215.png,2022-06-05
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/K8pjPTWS/441.jpg,2022-06-08
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1534149081534238720,2022-06-08
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1534869471004860418,2022-06-10
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1534904095319916545,2022-06-11
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/br1J4wD0/d34.jpg,2022-06-26
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1535554332082552832,2022-06-26
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/FKkLXjVw/880.png,2022-06-26
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1536379481992085511,2022-06-26
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1536347694716702726,2022-06-26
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1536670455322525696,2022-06-26
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1537902614355976193,2022-06-26
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/05wCfJNG/6gh6.png,2022-06-26
Russia,Russia,Unknown AFV,damaged,https://twitter.com/UAWeapons/status/1539601165884743680,2022-06-28
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/D0VjgL8g/5541.jpg,2022-06-29
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/VNyTMw9x/431.png,2022-06-29
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/Wb4DrBS1/800.jpg,2022-06-29
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/v8NM8YD9/1010.jpg,2022-07-05
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1545032059491688449,2022-07-08
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/Blue_Sauron/status/1544968755091886080,2022-07-08
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/8zh7P7NW/1008.jpg,2022-07-08
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/RALee85/status/1546553538402308096,2022-07-12
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/Blue_Sauron/status/1546393865212551170,2022-07-12
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1547138563350855680,2022-07-14
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/Blue_Sauron/status/1548302117059735552,2022-07-17
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/1tBLV9pt/1009.jpg,2022-07-17
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/G2j71rjg/1014.jpg,2022-07-19
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/Blue_Sauron/status/1549057711920250882,2022-07-19
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/Haruspexut/status/1549884416662671360,2022-07-22
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/KzThkpGG/1009.jpg,2022-07-24
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/wvFtyTFQ/1001.jpg,2022-07-24
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/pV5pqdsJ/1006.jpg,2022-07-26
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/xddhrdfH/1000-unknown-afv.jpg,2022-08-04
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1554069854772142081,2022-08-04
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1554481143147266049,2022-08-04
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/mkCMw1ns/1003-unkn-afv.jpg,2022-08-04
Russia,Russia,Unknown AFV,abandoned,https://i.postimg.cc/FKrs9rX7/1008-unkn-afv.jpg,2022-08-04
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/RALee85/status/1555120965188784129,2022-08-05
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/sXzbXk7X/1002-unkn-afv.jpg,2022-08-08
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1556211872696770561,2022-08-08
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1556212421840310273,2022-08-08
Russia,Russia,Unknown AFV,damaged,https://i.postimg.cc/h4zTgvW3/1003-unkn-AFV.jpg,2022-08-08
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1557115825303298049,2022-08-13
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1557684415110725632,2022-08-13
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1558899673821323266,2022-08-15
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/RALee85/status/1559191825730134016,2022-08-16
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/K4XKypTR/1002-unkn-afv.jpg,2022-08-21
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1562084103410917377,2022-08-24
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/CMtZfLGs/1002-unkn-afv-2x-kamaz-2x-unkn-truck.jpg,2022-08-31
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/Mp39BQbk/1000-unkn-afv.jpg,2022-09-02
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/VvMpjSzj/1005-unkn-afv.jpg,2022-09-03
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/Danspiun/status/1566064122852171778,2022-09-04
Russia,Russia,Unknown AFV,damaged,https://twitter.com/Danspiun/status/1566064122852171778,2022-09-04
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/ZRgHCSyx/1004-unkn-afv.jpg,2022-09-05
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1566783630281740291,2022-09-05
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/QtSBz0k0/1035-unkn-AFV.jpg,2022-09-08
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/W1pv71Jg/1002-unkn-ifv.jpg,2022-09-09
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1568691333405249539,2022-09-11
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/Blue_Sauron/status/1569288267866034177,2022-09-13
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1569411914693738498,2022-09-13
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1572190709440040960,2022-09-22
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1573230184525975552,2022-09-24
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/Blue_Sauron/status/1574681050575679488,2022-09-28
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1575042703343034369,2022-09-28
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/Blue_Sauron/status/1576462685872349184,2022-10-03
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1577920474201333760,2022-10-07
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1577993277919346689,2022-10-07
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/7Lmt5Dmf/1045-unkn-afv-destr.jpg,2022-10-16
Russia,Russia,Unknown AFV,damaged,https://i.postimg.cc/tCkBS9GD/1051-unkn-afv-dam.jpg,2022-10-16
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/UAWeapons/status/1582426242368012288,2022-10-19
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/Blue_Sauron/status/1585708206696849413,2022-10-28
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/qv6Bq7D4/1002-unkn-afv-destr.jpg,2022-10-30
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/Blue_Sauron/status/1586797993910743041,2022-11-01
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/HxhRmWL6/1014-unkn-afv-destr.jpg,2022-11-01
Russia,Russia,Unknown AFV,destroyed,https://twitter.com/Blue_Sauron/status/1587397129282134016,2022-11-02
Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/PJtdD0h5/1017-unkn-afv-destr.jpg,2022-11-13
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/kMkkHsRJ/ds.png,2022-03-19
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/26n4SCGX/m4.jpg,2022-03-19
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1503839555555889153,2022-03-19
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/dt8Nrk8t/r33.png,2022-03-19
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/8CxkwgGG/776.jpg,2022-04-08
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1513937750566875148,2022-04-13
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1513599543723663370,2022-04-13
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/TPKTjZ91/33.jpg,2022-04-18
Russia,Soviet Union,Unknown BMP-1/2,damaged,https://twitter.com/UAWeapons/status/1517278456790269952,2022-04-23
Russia,Soviet Union,Unknown BMP-1/2,abandoned,https://i.postimg.cc/mrftFwV5/5g.jpg,2022-04-24
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1518654644544802818,2022-04-25
Russia,Soviet Union,Unknown BMP-1/2,damaged,https://twitter.com/UAWeapons/status/1521759577745891330,2022-05-05
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/L6nFgHVP/433.png,2022-05-10
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/QMJ9vgwc/2d.png,2022-05-10
Russia,Soviet Union,Unknown BMP-1/2,damaged,https://i.postimg.cc/vmWTdr9s/8j.png,2022-05-14
Russia,Soviet Union,Unknown BMP-1/2,abandoned,https://i.postimg.cc/vmWTdr9s/8j.png,2022-05-14
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/sfcTzjyx/g5.jpg,2022-05-21
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/Jh0nyFz9/44f.jpg,2022-05-23
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1528313148712833024,2022-05-23
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1527757923497168896,2022-05-23
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1527754511149936641,2022-05-23
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1527724630244564993,2022-05-23
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1527402108969951233,2022-05-23
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1527047154262474753,2022-05-23
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1528850834225782785,2022-05-24
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/LX8DQRc9/4431.jpg,2022-05-28
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/rm0MDRpr/32f.jpg,2022-05-28
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/RALee85/status/1530822005183983616,2022-05-30
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1531369866061664256,2022-05-31
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1533021443943956482,2022-06-05
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1533785755063050241,2022-06-07
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1534146940883156995,2022-06-08
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1534591070805409792,2022-06-09
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1534566681414352896,2022-06-09
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/CKXTcKRm/Jf7s6u-WS-jpg-large.jpg,2022-06-12
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/Hs1Bfv8d/777.jpg,2022-06-26
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/BZgkqctL/877.jpg,2022-06-26
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1538074149372952576,2022-06-26
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1538135200030400515,2022-06-26
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1538140289075974150,2022-06-26
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1539254186822586368,2022-06-26
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1539256229293350913,2022-06-26
Russia,Soviet Union,Unknown BMP-1/2,damaged,https://twitter.com/UAWeapons/status/1539006612525965314,2022-06-26
Russia,Soviet Union,Unknown BMP-1/2,damaged,https://twitter.com/UAWeapons/status/1539706697765322754,2022-06-28
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/RALee85/status/1540686770815131649,2022-06-29
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/Blue_Sauron/status/1541096114291630084,2022-06-29
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1541054900561481728,2022-06-29
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1540052534299082752,2022-06-29
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/zG8P77HB/4f5.png,2022-06-29
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1538072146324475905,2022-06-29
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://i.postimg.cc/52MwH9Gh/j779.jpg,2022-06-30
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1544339200505290752,2022-07-06
Russia,Soviet Union,Unknown BMP-1/2,destroyed,https://twitter.com/UAWeapons/status/1544438189070352384,2022-07-07
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/brQwkgCy/h5.jpg,2022-03-19
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/J7Jnf71f/h6.jpg,2022-03-19
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/mgK888Mz/79.png,2022-03-26
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://twitter.com/UAWeapons/status/1507114939764420620,2022-03-26
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://twitter.com/UAWeapons/status/1510672889812594690,2022-04-04
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://twitter.com/UAWeapons/status/1513475137940574210,2022-04-13
Russia,Russia,Unknown BTR-80/BTR-82A,abandoned,https://i.postimg.cc/5yXs16gn/89.png,2022-04-13
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/MHF5v47b/31.jpg,2022-04-16
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://twitter.com/UAWeapons/status/1515317934733803525,2022-04-17
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/zXRyKzg8/43.jpg,2022-05-01
Russia,Russia,Unknown BTR-80/BTR-82A,abandoned,https://i.postimg.cc/Wzwjm3MY/317.png,2022-05-01
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/yNM6kXQB/874.jpg,2022-05-03
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/WzS9T9HX/771.jpg,2022-05-05
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/xCZChY0R/r4.png,2022-05-05
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/85J0GQ84/u2.jpg,2022-05-05
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://twitter.com/UAWeapons/status/1521908181542260738,2022-05-05
Russia,Russia,Unknown BTR-80/BTR-82A,damaged,https://twitter.com/UAWeapons/status/1521908181542260738,2022-05-05
Russia,Russia,Unknown BTR-80/BTR-82A,abandoned,https://twitter.com/UAWeapons/status/1521908181542260738,2022-05-05
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/HndVbgPH/d167.jpg,2022-05-06
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/mrNXFBqb/f3.jpg,2022-05-08
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://twitter.com/UAWeapons/status/1523774073813168129,2022-05-12
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://twitter.com/UAWeapons/status/1528848223519088644,2022-05-24
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/G35SRpK4/221.jpg,2022-05-29
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://twitter.com/UAWeapons/status/1533153833999908866,2022-06-06
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/mgLD6RbM/d33.jpg,2022-06-26
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://twitter.com/RALee85/status/1539919095671537664,2022-06-28
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://twitter.com/UAWeapons/status/1541042563255238656,2022-06-29
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/wxtbvSHD/f88.png,2022-06-29
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/tChd4VCG/4g.png,2022-06-29
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/FzfBpQX5/br1.jpg,2022-03-19
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/kM6Cw0cg/br2.jpg,2022-03-19
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/d31jmRdh/77690.jpg,2022-03-19
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/KvqgC9sz/o9.png,2022-03-19
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/9FMZcjhj/c7.png,2022-03-19
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/QdK7WkC4/c6.png,2022-03-19
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/bvF6gtDB/63.jpg,2022-03-19
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/7hrBH0XB/dg.png,2022-03-19
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/TwswzQQW/f69.png,2022-03-19
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/cJVz3g10/r3.jpg,2022-03-19
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/RZpyMpj3/r1.jpg,2022-03-19
Russia,Soviet Union,Unknown BTR-D/BMD-2,captured,https://i.postimg.cc/bvJd7Wrw/3h.png,2022-03-26
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/rsJ6jLLS/468k.png,2022-03-27
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/YqvZz8p9/31.png,2022-03-29
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://postimg.cc/v4XFwmJp,2022-04-01
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/7LjQb0Vm/2d4.jpg,2022-04-01
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/rwrgfpHB/bmdd22.png,2022-04-20
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://twitter.com/UAWeapons/status/1521548104826298369,2022-05-05
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/rpRfBBjy/466.jpg,2022-06-26
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://twitter.com/UAWeapons/status/1537885697721241600,2022-06-29
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/pL8Sdbxy/221.png,2022-07-01
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/8kr5kRYy/1014.jpg,2022-07-18
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/FKDV2Ht0/1013-unkn-BTR-D-BMD2.jpg,2022-07-28
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/tgXzSVcX/1014-unkn-BTR-D-BMD2.jpg,2022-07-28
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/YSdLmGG3/1004-unkn-bmd2-btrd.jpg,2022-10-08
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/P55rRmPc/1039-unkn-bmd2-btrd-destr.jpg,2022-10-10
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://twitter.com/naalsio26/status/1597146621623476225,2022-11-30
Russia,Russia,Unknown Buk SAM system,destroyed,https://i.postimg.cc/sf0JFTHR/21d.jpg,2022-03-30
Russia,Russia,Unknown Buk SAM system,destroyed,https://i.postimg.cc/1tM362M2/668.jpg,2022-04-13
Russia,Russia,Unknown Buk SAM system,destroyed,https://i.postimg.cc/xTzzqrBh/5g3.jpg,2022-05-21
Russia,Russia,Unknown MRL,destroyed,https://twitter.com/UAWeapons/status/1533131912423800832,2022-06-06
Russia,Russia,Unknown Mi-24/35 attack helicopter,destroyed,https://i.postimg.cc/26gB7bZC/Screenshot-8450.png,2022-03-19
Russia,Russia,Unknown Mi-24/35 attack helicopter,destroyed,https://i.postimg.cc/TYpy76wY/k89.jpg,2022-03-19
Russia,Russia,Unknown Mi-24/35 attack helicopter,damaged,https://i.postimg.cc/HxryM4jS/Screenshot-8449.png,2022-03-19
Russia,Russia,Unknown SPG,damaged,https://twitter.com/UAWeapons/status/1507012290536566788,2022-03-30
Russia,Russia,Unknown SPG,destroyed,https://twitter.com/UAWeapons/status/1541387063408427009,2022-06-29
Russia,Russia,Unknown Su-30/Su-34/Su-35,destroyed,https://i.postimg.cc/HLWD0dTq/668.png,2022-07-20
Russia,Russia,Unknown Su-30/Su-34/Su-35,destroyed,https://i.postimg.cc/4yvbSFJ1/1008.jpg,2022-07-20
Russia,Russia,Unknown T-72,destroyed,https://i.postimg.cc/pV6B64PB/image.jpg,2022-12-21
Russia,Russia,Unknown T-72,destroyed,https://i.postimg.cc/PJMvxDts/f4.png,2022-12-23
Russia,Russia,Unknown T-72,destroyed,https://twitter.com/UAWeapons/status/1607377878508765185,2022-12-28
Russia,Russia,Unknown T-72,destroyed,https://i.postimg.cc/28k85xHf/1007-unkn-t72-destr-24-12-22.jpg,2022-12-30
Russia,Russia,Unknown Tor SAM system,destroyed,https://i.postimg.cc/8zL9hTL7/43f8.png,2022-05-06
