country,origin,system,status,matID,url
Russia,Russia,Unknown AFV,destroyed,7490,https://i.postimg.cc/76wdk1Ff/355.png
Russia,Russia,Unknown AFV,destroyed,7491,https://twitter.com/UAWeapons/status/1506024208018649090
Russia,Russia,Unknown AFV,destroyed,7492,https://i.postimg.cc/jdd1HVXZ/d1.png
Russia,Russia,Unknown AFV,destroyed,7493,https://i.postimg.cc/RFLPtGJk/d2.png
Russia,Russia,Unknown AFV,destroyed,7494,https://twitter.com/UAWeapons/status/1506734299663548434
Russia,Russia,Unknown AFV,destroyed,7495,https://twitter.com/UAWeapons/status/1506665767206592516
Russia,Russia,Unknown AFV,destroyed,7496,https://twitter.com/UAWeapons/status/1507039393378410497
Russia,Russia,Unknown AFV,destroyed,7497,https://i.postimg.cc/pTPct6cp/326.png
Russia,Soviet Union,BMP-1(P),destroyed,7501,https://i.postimg.cc/cLjxX33H/h8.png
Russia,Soviet Union,BMP-1(P),destroyed,7502,https://i.postimg.cc/YSKxYwgj/12.jpg
Russia,Soviet Union,BMP-1(P),destroyed,7503,https://i.postimg.cc/jjbzC407/79p.jpg
Russia,Soviet Union,BMP-1(P),destroyed,7504,https://i.postimg.cc/Jh06DJ2r/f33.png
Russia,Soviet Union,BMP-1(P),destroyed,7505,https://i.postimg.cc/pLPPmDn5/7764.png
Russia,Soviet Union,BMP-1(P),destroyed,7506,https://i.postimg.cc/cJyCvCjx/3d13.png
Russia,Soviet Union,BMP-1(P),destroyed,7507,https://i.postimg.cc/zGvL43bp/553.png
Russia,Soviet Union,BMP-1(P),destroyed,7508,https://i.postimg.cc/5N6p21Lx/3g.png
Russia,Soviet Union,BMP-1(P),destroyed,7509,https://i.postimg.cc/qv40gQnq/46h.png
Russia,Soviet Union,BMP-1(P),destroyed,7510,https://i.postimg.cc/zvqgGh3y/65.png
Russia,Soviet Union,BMP-2,destroyed,7523,https://i.postimg.cc/RCtc2sB0/554.png
Russia,Soviet Union,BMP-2,destroyed,7524,https://i.postimg.cc/26qYmmgL/668.png
Russia,Soviet Union,BMP-2,destroyed,7525,https://i.postimg.cc/43mvcd15/b1.png
Russia,Soviet Union,BMP-2,destroyed,7526,https://i.postimg.cc/NMX1NzS2/b2.png
Russia,Soviet Union,BMP-2,destroyed,7527,https://i.postimg.cc/7Z1483JC/4433.png
Russia,Soviet Union,BMP-2,destroyed,7528,https://i.postimg.cc/vHXP8qy9/65.png
Russia,Soviet Union,BMP-2,destroyed,7529,https://i.postimg.cc/Xvkd415C/gg6.jpg
Russia,Soviet Union,BMP-2,destroyed,7530,https://i.postimg.cc/0j9NCj2K/f24.png
Russia,Soviet Union,BMP-2,destroyed,7531,https://i.postimg.cc/FRqXfttT/436.png
Russia,Soviet Union,BMP-2,destroyed,7532,https://i.postimg.cc/TPW4vs1n/212.png
Russia,Soviet Union,BMP-2,destroyed,7533,https://i.postimg.cc/bN5N8gjq/14.png
Russia,Soviet Union,BMP-2,destroyed,7534,https://i.postimg.cc/gkTGLLWz/985.png
Russia,Soviet Union,BMP-2,destroyed,7535,https://i.postimg.cc/mDcppvGx/1f7.png
Russia,Soviet Union,BMP-2,destroyed,7536,https://i.postimg.cc/hPWjt8Fk/443.png
Russia,Soviet Union,BMP-2,destroyed,7537,https://i.postimg.cc/tJXqrWt2/5y8.png
Russia,Soviet Union,BMP-2,destroyed,7538,https://i.postimg.cc/ydzX833d/f46.png
Russia,Soviet Union,BMP-2,destroyed,7539,https://i.postimg.cc/BbPvL9ZN/hh7.jpg
Russia,Soviet Union,BMP-2,destroyed,7540,https://i.postimg.cc/vm4hHy4D/f23a.png
Russia,Soviet Union,BMP-2,destroyed,7541,https://i.postimg.cc/vTBYGndK/7760.png
Russia,Soviet Union,BMP-2,destroyed,7542,https://i.postimg.cc/PfvwgJQJ/4f22.png
Russia,Soviet Union,BMP-2,destroyed,7543,https://i.postimg.cc/jSsg42Dg/213.png
Russia,Soviet Union,BMP-2,destroyed,7544,https://i.postimg.cc/JhDwp7rZ/n8.png
Russia,Soviet Union,BMP-2,destroyed,7545,https://postimg.cc/XBC00RJW
Russia,Soviet Union,BMP-2,destroyed,7546,https://i.postimg.cc/vTjwtt3s/b2.png
Russia,Soviet Union,BMP-2,destroyed,7547,https://i.postimg.cc/1XWcgCn1/653g.jpg
Russia,Soviet Union,BMP-2,destroyed,7548,https://i.postimg.cc/ZqKnwD3v/f3hj.png
Russia,Soviet Union,BMP-2,destroyed,7549,https://i.postimg.cc/L4CtLwq7/32ff.png
Russia,Soviet Union,BMP-2,destroyed,7550,https://postlmg.cc/jny01hRh
Russia,Soviet Union,BMP-2,destroyed,7551,https://i.postimg.cc/sxpLZX17/44f1.png
Russia,Soviet Union,BMP-2,destroyed,7552,https://i.postimg.cc/m2bRRf7L/5g.png
Russia,Soviet Union,BMP-2,destroyed,7553,https://i.postimg.cc/wxFtfg1F/jo.png
Russia,Soviet Union,BMP-2,destroyed,7554,https://i.postimg.cc/rmjBhWPy/5y5.png
Russia,Soviet Union,BMP-2,destroyed,7555,https://i.postimg.cc/NFmgtZsB/3d1.png
Russia,Soviet Union,BMP-2,destroyed,7556,https://i.postimg.cc/vZpbpC2m/415.png
Russia,Soviet Union,BMP-2,destroyed,7557,https://i.postimg.cc/3Jzmmyqb/57h.png
Russia,Soviet Union,BMP-2,destroyed,7558,https://i.postimg.cc/Jzh9cSf0/313.png
Russia,Soviet Union,BMP-2,destroyed,7559,https://postimg.cc/ftQK4jpK
