country,origin,system,status,url
NA,Russia,T-80U,captured,https://i.postimg.cc/vm6DrVLL/h79.jpg
NA,Russia,T-80UK,captured,https://i.postimg.cc/LsWQyqd4/g59.png
NA,Russia,T-80BVM,captured,https://i.postimg.cc/9M7vtJW2/e12.png
NA,Russia,T-90A,captured,https://i.postimg.cc/jdJ9qN6J/f4.png
NA,Russia,Unknown tank,captured,https://i.postimg.cc/52Wv0qgD/43fhj.png
NA,Soviet Union,T-64BV,destroyed,https://postimg.cc/YvcvvC98
NA,Soviet Union,T-72A,abandoned,https://postimg.cc/4nNVGy79
NA,Soviet Union,T-72AV,abandoned,https://postimg.cc/c6Hgjz27
NA,Soviet Union,T-72B,abandoned,https://i.postimg.cc/JhwxKbT0/4454.jpg
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/63s3pqTS/Screenshot-8407.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/15s6XY76/Screenshot-9011.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/TwqThWRp/8875.png
NA,Soviet Union,T-72A,destroyed,https://postimg.cc/G9KswLMf
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/yYMXXbCM/vb.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/26rzdvFN/m8.png
NA,Russia,T-72B Obr. 1989,destroyed,https://i.postimg.cc/K8dLcdtV/h0.png
NA,Russia,T-72B3,destroyed,https://i.postimg.cc/G2Ndj56v/Screenshot-8192.png
NA,Russia,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/mhW4vFLD/Screenshot-8193.png
NA,Soviet Union,T-80BV,destroyed,https://i.postimg.cc/MpmpyDDG/Screenshot-8209.png
NA,Russia,T-80U,destroyed,https://i.postimg.cc/nc8Fg5Sz/Screenshot-8215.png
NA,Russia,T-80UK,destroyed,https://i.postimg.cc/jj8q1SB0/Screenshot-8210.png
NA,Russia,T-80BVM,destroyed,https://i.postimg.cc/nzgFHwH3/Screenshot-8211.png
NA,Russia,T-90A,destroyed,https://postimg.cc/PvG7gwYj
NA,Russia,Unknown tank,destroyed,https://i.postimg.cc/wjDYJj9c/Screenshot-8224.png
NA,Soviet Union,BRM-1K,destroyed,https://i.postimg.cc/dQmFbzNj/6888.png
NA,Soviet Union,BMP-1Khs,destroyed,https://i.postimg.cc/zfp7Rm55/Screenshot-8276.png
NA,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/nrMnttVL/7k.png
NA,Soviet Union,MT-LB with ZU-23 AA gun,destroyed,https://i.postimg.cc/gkPg5HgC/Screenshot-8289.png
NA,Soviet Union,MT-LBM 6MB,destroyed,https://postimg.cc/5QNwkNv8
NA,Soviet Union,MT-LB Ambulance,destroyed,https://i.postimg.cc/kXvznpZN/v7.png
NA,Soviet Union,MT-LBu,destroyed,https://postimg.cc/rd1xVtNS
NA,Soviet Union,1V13 battery fire control center,destroyed,https://postimg.cc/KRCMt59P
NA,Soviet Union,2S1 with ZU-23 AA gun,destroyed,https://i.postimg.cc/hPqDmdpD/554.png
NA,Soviet Union,9P149 Shturm-S ATGM carrier,destroyed,https://i.postimg.cc/3RKjWRVn/6657.png
NA,Russia,R-149MA1 unified command and staff vehicle,destroyed,https://i.postimg.cc/dVZtMRWY/4456.png
NA,Russia,R-149MA3 command and staff vehicle,destroyed,https://i.postimg.cc/1ttjTBH0/4455.png
NA,Soviet Union,1V119 artillery battalion fire direction vehicle,destroyed,https://i.postimg.cc/gjV6fNhS/5557.png
NA,Russia,TZM-T reloader vehicle (for TOS-1A),destroyed,https://i.postimg.cc/6Q0p7yrb/b7.jpg
NA,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/RhCvjJ0x/ttr.jpg
NA,Russia,Unknown AFV,destroyed,https://i.postimg.cc/c4Hsh3jQ/ttrr.jpg
NA,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/bvXpqBvT/b677.jpg
NA,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/PrKPQdFp/Screenshot-8399.png
NA,Soviet Union,BMP-2K,destroyed,https://i.postimg.cc/qRdCnYt1/b6.png
NA,Russia,BMP-3,destroyed,https://i.postimg.cc/BvPBrgh2/7u.png
NA,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/HxQ4xL1x/8u.png
NA,Russia,BMD-4M,destroyed,https://i.postimg.cc/wBfFwpNT/6680.png
NA,Russia,BTR-82A,destroyed,https://i.postimg.cc/zfSdmcc4/b00.jpg
NA,Soviet Union,BTR-80,destroyed,https://i.postimg.cc/xC6t8bYR/b0.jpg
NA,Soviet Union,BTR-D,destroyed,https://i.postimg.cc/WbyCJF97/g32.jpg
NA,Soviet Union,BTR-ZD 'Skrezhet',destroyed,https://i.postimg.cc/RVN3Sy6D/4g.png
NA,Russia,BTR-MDM 'Rakushka',destroyed,https://i.postimg.cc/XY1rcwrp/78.png
NA,Russia,KamAZ-63968 'Typhoon',destroyed,https://i.postimg.cc/SRc0ZRwz/a3.png
NA,Russia,K-4386 Typhoon-VDV,destroyed,https://i.postimg.cc/50hdqLkV/a4.jpg
NA,Russia,K-53949 Typhoon-K,destroyed,https://i.postimg.cc/gJygwhRj/554.jpg
NA,Russia,K-53949 'Linza',destroyed,https://postimg.cc/CznZMqFz
NA,Russia,GAZ Tigr-M,destroyed,https://i.postimg.cc/Yq8XDRGx/f3.png
NA,Italy,Iveco LMV 'Rys',destroyed,https://i.postimg.cc/rs5XkdbM/dd2.png
NA,Russia,MP-2IM signals vehicle,destroyed,https://i.postimg.cc/W13WmFnz/d1s.png
NA,Russia,Barnaul-T 9С932-1 automated system for air defence units,destroyed,https://i.postimg.cc/wvpMrTzN/ug4.png
NA,Russia,R-166-0.5 signals vehicle,destroyed,https://i.postimg.cc/3NLwWXvj/ug3.png
NA,Russia,R-419L1 communications station,destroyed,https://i.postimg.cc/MTvNFYv4/235.png
NA,Russia,Unknown communications station based on the KamAZ 6x6,destroyed,https://i.postimg.cc/rpcknGtL/fu1.jpg
NA,Russia,Unknown communications station,destroyed,https://i.postimg.cc/d37Pk4gG/fu2.jpg
NA,Soviet Union,UR-77 'Meterorit' mine clearing vehicle,destroyed,https://i.postimg.cc/ydYN1LZ7/as43.png
NA,Soviet Union,GMZ-3 minelayer,destroyed,https://i.postimg.cc/ZR75C68p/as44.jpg
NA,Soviet Union,BAT-2 heavy engineering vehicle,destroyed,https://i.postimg.cc/BnzBjwqS/554.png
NA,Soviet Union,BREM-1 armoured recovery vehicle,destroyed,https://i.postimg.cc/xTfVSWDZ/80.png
NA,Russia,BREM-K armoured recovery vehicle,destroyed,https://i.postimg.cc/C5Nyq4DJ/800.png
NA,Czech Republic,BREM-Ch ''BREM-4'' armoured recovery vehicle,destroyed,https://i.postimg.cc/Ssqsv6s3/tr1.png
NA,Russia,REM-KL armoured recovery vehicle,destroyed,https://i.postimg.cc/CKtyZSyN/43111.png
NA,Soviet Union,IMR-2 combat engineering vehicle,destroyed,https://i.postimg.cc/CKtyZSyN/43111.png
NA,Soviet Union,TMM-3 bridge layer,destroyed,https://i.postimg.cc/HkR3XxxV/5.png
NA,Soviet Union,PMP floating bridge,destroyed,https://i.postimg.cc/4NTY7Tss/43gdp.png
NA,Soviet Union,PTS-3 tracked amphibious transport,damaged,https://i.postimg.cc/kGnW3KWg/880.png
NA,Russia,KamAZ-5350 with EOV-3523 excavator,damaged,https://i.postimg.cc/XYdzk891/5g.png
NA,Russia,KamAZ-5350 with KS-45719-7M crane,damaged,https://postimg.cc/jWRY7hHb
NA,Russia,KamAZ-5350 with crane,abandoned,https://i.postimg.cc/CK9ZnJrc/Screenshot-8398.png
NA,Russia,Ural-4320 Wrecker,abandoned,https://i.postimg.cc/9F0M05Tb/Screenshot-8232.png
NA,Soviet Union,9M111 Fagot,abandoned,https://i.postimg.cc/RFmCkffg/Screenshot-8273.png
NA,Soviet Union,9M113 Konkurs,abandoned,https://i.postimg.cc/tCPccYNm/v8.png
NA,Russia,9M113M Konkurs-M,abandoned,https://i.postimg.cc/xTNQw51P/aa1.jpg
NA,Russia,9М131F Metis-M1,abandoned,https://i.postimg.cc/RC6RYDzZ/Screenshot-8396.png
NA,Soviet Union,9M114 Kokon,abandoned,https://i.postimg.cc/ZqYR92LP/Screenshot-8486.png
NA,Soviet Union,9K38 Igla,abandoned,https://i.postimg.cc/Pf0f1L53/v3.png
NA,Russia,9K333 Verba,abandoned,https://i.postimg.cc/sgcVZwrF/ka1.png
NA,Soviet Union,120mm 2B11/2S12,abandoned,https://i.postimg.cc/WbxvqjmQ/g1.png
NA,Russia,120mm 2B11/2S12A,abandoned,https://i.postimg.cc/nh7tv50M/g2.png
NA,Soviet Union,120mm 2B16 Nona-K howitzer,abandoned,https://i.postimg.cc/jjbYvXFc/g3.png
NA,Soviet Union,122mm D-30 howitzer 2A18,abandoned,https://i.postimg.cc/SRcQVH07/44366.png
NA,Soviet Union,152mm 2A65 Msta-B howitzer,abandoned,https://i.postimg.cc/43yxjGmX/432.png
NA,Soviet Union,120mm 2S9 Nona,damaged,https://i.postimg.cc/VkpkSLDj/f87.png
NA,Soviet Union,122mm 2S1 Gvozdika,damaged,https://i.postimg.cc/C1ZkcvPv/d3.png
NA,Soviet Union,152mm 2S3 Akatsiya,damaged,https://i.postimg.cc/Rhhng7p9/4r.png
NA,Soviet Union,152mm 2S19 Msta-S,captured,https://i.postimg.cc/Hn7xkb8m/688.png
NA,Soviet Union,122mm BM-21 'Grad',captured,https://i.postimg.cc/YSQ2ps72/r2.png
NA,Soviet Union,220mm BM-27 'Uragan',captured,https://i.postimg.cc/gJ6f7NZ3/57.png
NA,Russia,122mm 2B17 Tornado-G,captured,https://i.postimg.cc/VkXF0qmD/6599.png
NA,Russia,220mm TOS-1A,captured,https://i.postimg.cc/DZ0Q5pHc/6652.png
NA,Soviet Union,23mm ZU-23,captured,https://i.postimg.cc/1ttCbb4J/tt1.png
NA,Russia,2K22M1 Tunguska,captured,https://i.postimg.cc/15tY3vhL/4456.png
NA,Soviet Union,9K33 Osa,captured,https://i.postimg.cc/W3YpnCfM/b6.jpg
NA,Soviet Union,9K35 Strela-10,captured,https://i.postimg.cc/k5QJrzV3/872.png
NA,Russia,9A310M1 TELAR (for Buk-M1-2),captured,https://postimg.cc/1f97MCN1
NA,Russia,9A39M1 TEL (for Buk-M1-2),captured,https://i.postimg.cc/mrWNYRrH/5433.png
NA,Russia,9A310M2 TELAR (for Buk-M2),captured,https://i.postimg.cc/dQhZ41xT/443.png
NA,Russia,9A39M2 TEL (for Buk-M2),captured,https://i.postimg.cc/CMZjk24Y/f65.png
NA,Soviet Union,9A330 Tor TLAR (for 9K330 Tor-M),captured,https://i.postimg.cc/vHq2KnbR/Screenshot-8561.png
NA,Russia,9A331 TLAR (for 9K331 Tor-M1),captured,https://i.postimg.cc/BbM8p4W3/p1.png
NA,Russia,9A331M TLAR (for 9K332 Tor-M2),captured,https://i.postimg.cc/Bbj44g2S/5580.png
NA,Russia,Pantsir-S1,captured,https://i.postimg.cc/23RZybKP/6800.png
NA,Russia,9S18М1(-3) (for Buk-M3),captured,https://i.postimg.cc/4NpY38Vb/3567.jpg
NA,Russia,R-330BMV Borisoglebsk-2B,captured,https://postimg.cc/zVzd9q5t
NA,Soviet Union,Su-25 close air support aircraft,captured,https://i.postimg.cc/Pq6cnvCm/Screenshot-8284.png
NA,Russia,Su-30SM multirole aircraft,captured,https://i.postimg.cc/bNQBNBGY/Screenshot-8285.png
NA,Russia,Su-34 strike aircraft,captured,https://postimg.cc/VS80VkP5
NA,Soviet Union,An-26 transport aircraft,captured,https://i.postimg.cc/d0VpWVYH/f7.png
NA,Israel,Forpost reconnaissance UAV,captured,https://i.postimg.cc/TwPpRR2S/hh5.jpg
NA,Russia,Orlan-10 reconnaissance UAV,captured,https://i.postimg.cc/VL2jHKQx/43g.png
NA,Russia,Eleron-3 reconnaissance UAV,captured,https://i.postimg.cc/3xzdgFbn/ug2.png
NA,Russia,ZALA Aero KUB-BLA loitering munition ,captured,https://i.postimg.cc/L4QhPQVK/325.png
NA,Russia,E95M target drone (likely used as unmanned bait in order for Ukraine to reveal the location of air defence systems),captured,https://i.postimg.cc/sfcQf9Xq/2d3.png
NA,Russia,Mi-8 transport helicopter,captured,https://i.postimg.cc/T1zWDNNb/fu10.jpg
NA,Soviet Union,Mi-24V/P attack helicopter,captured,https://i.postimg.cc/QdrTNPTG/fu11.jpg
NA,Russia,Mi-35M attack helicopter,captured,https://i.postimg.cc/7ZMT5V3C/fu12.jpg
NA,Russia,Unknown Mi-24/35 attack helicopter,captured,https://i.postimg.cc/vmYxfVh0/fu13.jpg
NA,Russia,Mi-28 attack helicopter,captured,https://i.postimg.cc/K4hRzk4r/fu14.jpg
NA,Russia,Ka-52 'Alligator' attack helicopter,captured,https://i.postimg.cc/W4hRtsCh/e11.png
NA,Russia,Fuel train,captured,https://i.postimg.cc/G2jhxL3d/x1.png
NA,Soviet Union,GAZ-66,captured,https://i.postimg.cc/YSRVHR7N/ff8.jpg
NA,Soviet Union,ZiL-131,captured,https://i.postimg.cc/mrwWdspw/3d.png
NA,Soviet Union,9T452 transporter-loader (for BM-27 'Uragan' MRL),captured,https://i.postimg.cc/W39WJvjf/4387.png
NA,Soviet Union,9T217 transloader (for 9K33 Osa),captured,https://i.postimg.cc/5yqVsR4L/Screenshot-8949.png
NA,Russia,GAZ-3308,captured,https://i.postimg.cc/BZ8F4QH8/3dh.png
NA,Russia,GAZ Sobol,captured,https://i.postimg.cc/FHz36Vf7/5542.png
NA,Russia,Ural-4320,captured,https://i.postimg.cc/g2hkrxQg/5548.png
NA,Russia,Ural-43206,captured,https://i.postimg.cc/cC93z2Zk/3268.png
NA,Russia,Ural Federal,captured,https://i.postimg.cc/3RNSxNCt/324.png
NA,Russia,Ural-542301 tank transporter,captured,https://i.postimg.cc/xj6wSkMN/3ds1.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/8C0xX3fD/t6.jpg
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/wMKZgmkG/t7.jpg
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/dQhZ41xT/443.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/rmWjR3ww/335.png
NA,Soviet Union,T-72A,abandoned,https://i.postimg.cc/k5h1G2f3/39.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/VvPSc7kX/Screenshot-8070.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/br0ZYQZW/Screenshot-8071.png
NA,Soviet Union,T-72AV,damaged,https://i.postimg.cc/br6jRJWd/Screenshot-8072.png
NA,Soviet Union,T-72B,damaged,https://i.postimg.cc/nczxh49m/Screenshot-8074.png
NA,Soviet Union,T-64BV,destroyed,https://twitter.com/UAWeapons/status/1500166161144688643
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/CxsxqBbv/c1.png
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/fyZfXHtc/g223.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/Hk70g9v5/f234.png
NA,Soviet Union,T-72A,captured,https://postimg.cc/XrK56zCd
NA,Soviet Union,T-64BV,destroyed,https://twitter.com/UAWeapons/status/1498757622211784707
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/2ShwH1v8/f43.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/h4TPx8Nh/76j.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/Y95XFLhB/6hf.png
NA,Russia,T-72B Obr. 1989,destroyed,https://i.postimg.cc/3wn7wzQM/686.png
NA,Russia,T-72B3,destroyed,https://i.postimg.cc/jj2Z5JHc/b788.png
NA,Russia,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/0js4by2N/bn8.png
NA,Soviet Union,T-80BV,destroyed,https://twitter.com/UAWeapons/status/1499429718281625601
NA,Russia,T-80U,destroyed,https://i.postimg.cc/3R5NnxtM/h78.jpg
NA,Russia,T-80UK,destroyed,https://i.postimg.cc/G34hmgr4/776.jpg
NA,Russia,T-80BVM,destroyed,https://i.postimg.cc/JhFG4fyz/tt1.jpg
NA,Russia,T-90A,destroyed,https://i.postimg.cc/LXZhqxfB/tt2.jpg
NA,Russia,Unknown tank,destroyed,https://i.postimg.cc/3JGCMZcG/4f2.jpg
NA,Soviet Union,BRM-1K,destroyed,https://i.postimg.cc/SR7zNYSk/f43.png
NA,Soviet Union,BMP-1Khs,destroyed,https://postimg.cc/LY0cGKr9
NA,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/zvcmvJ5w/41.png
NA,Soviet Union,MT-LB with ZU-23 AA gun,damaged,https://postimg.cc/phTN0Xcc
NA,Soviet Union,MT-LBM 6MB,damaged,https://postimg.cc/WDSL6J8J
NA,Soviet Union,MT-LB Ambulance,damaged,https://i.postimg.cc/26pbyqvZ/v56.png
NA,Soviet Union,MT-LBu,abandoned,https://i.postimg.cc/zDWGBmQX/dgj.png
NA,Soviet Union,1V13 battery fire control center,captured,https://i.postimg.cc/Y994gyQF/431.png
NA,Soviet Union,2S1 with ZU-23 AA gun,captured,https://i.postimg.cc/G38hB3zL/658.png
NA,Soviet Union,9P149 Shturm-S ATGM carrier,captured,https://i.postimg.cc/prw0P3Ww/57.png
NA,Russia,R-149MA1 unified command and staff vehicle,captured,https://i.postimg.cc/kgj666Vs/23.png
NA,Russia,R-149MA3 command and staff vehicle,captured,https://i.postimg.cc/VNsLBfRz/c2.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/cLy31D99/557.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/L5WpLtHC/370.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/v8Jyk5sf/4k.png
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/WbLxNxYp/f1.jpg
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/mgntjg7P/763.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/59wN4Ybq/689.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/fWBW5NVQ/558.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/442p3Kn8/443.png
NA,Russia,T-72B Obr. 1989,destroyed,https://i.postimg.cc/gjqt7JQh/445.png
NA,Russia,T-72B3,destroyed,https://i.postimg.cc/qB9sVyfT/223.png
NA,Russia,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/jSkfDQJC/765.png
NA,Soviet Union,T-80BV,destroyed,https://i.postimg.cc/C1XTdKjW/n8.png
NA,Russia,T-80U,destroyed,https://i.postimg.cc/44zyTqfZ/o9.png
NA,Russia,T-80UK,destroyed,https://i.postimg.cc/zfdggTnG/17.png
NA,Russia,T-80BVM,destroyed,https://i.postimg.cc/rFvVhTXT/l9.png
NA,Russia,T-90A,destroyed,https://i.postimg.cc/7YhDhNRQ/f566.jpg
NA,Russia,Unknown tank,destroyed,https://i.postimg.cc/C5t2zbZW/f5666.jpg
NA,Soviet Union,BRM-1K,destroyed,https://i.postimg.cc/Vs7vQZSZ/316.png
NA,Soviet Union,BMP-1Khs,destroyed,https://i.postimg.cc/8zC4rW64/321.png
NA,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/LXjZKyB3/gy6.png
NA,Soviet Union,MT-LB with ZU-23 AA gun,destroyed,https://i.postimg.cc/GpXfM7DH/12.png
NA,Soviet Union,MT-LBM 6MB,destroyed,https://i.postimg.cc/zfsFJ69L/4318.png
NA,Soviet Union,MT-LB Ambulance,damaged,https://i.postimg.cc/CLn96SZZ/f7.png
NA,Soviet Union,MT-LBu,abandoned,https://i.postimg.cc/rFzZ43Zg/578.png
NA,Soviet Union,1V13 battery fire control center,abandoned,https://i.postimg.cc/vBTn2B8C/467.png
NA,Soviet Union,2S1 with ZU-23 AA gun,abandoned,https://i.postimg.cc/8Pf8WQWH/557l.png
NA,Soviet Union,9P149 Shturm-S ATGM carrier,abandoned,https://i.postimg.cc/fTV39LBr/5570.png
NA,Russia,R-149MA1 unified command and staff vehicle,abandoned,https://i.postimg.cc/qBsnPDXc/5548.png
NA,Russia,R-149MA3 command and staff vehicle,abandoned,https://i.postimg.cc/k5m1QQ2y/dd3.png
NA,Soviet Union,1V119 artillery battalion fire direction vehicle,damaged,https://i.postimg.cc/6QWhgDnj/j8.png
NA,Russia,TZM-T reloader vehicle (for TOS-1A),captured,https://i.postimg.cc/9fjZRhmN/t2.png
NA,Soviet Union,Unknown BTR-D/BMD-2,captured,https://i.postimg.cc/6pZCp3Xv/t1.png
NA,Russia,Unknown AFV,captured,https://i.postimg.cc/280btFGT/d3.png
NA,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/VLvLJy9B/f33.png
NA,Soviet Union,BMP-2,captured,https://i.postimg.cc/nhxjsB2y/f565.png
NA,Soviet Union,BMP-2K,captured,https://i.postimg.cc/3Jr2p426/g5.png
NA,Russia,BMP-3,captured,https://i.postimg.cc/L88FZp4R/d135.png
NA,Soviet Union,BMD-2,captured,https://i.postimg.cc/Qdn1WwKw/fgj.png
NA,Russia,BMD-4M,captured,https://i.postimg.cc/hhF2509S/270.png
NA,Russia,BTR-82A,captured,https://i.postimg.cc/XNRTR2Dw/ff23.jpg
NA,Soviet Union,BTR-80,captured,https://i.postimg.cc/fTY6Dx61/ff24.jpg
NA,Soviet Union,BTR-D,captured,https://i.postimg.cc/nrZLNHw2/ca1.png
NA,Soviet Union,BTR-ZD 'Skrezhet',captured,https://i.postimg.cc/qR73wNL8/31d.png
NA,Russia,BTR-MDM 'Rakushka',captured,https://i.postimg.cc/nL9rTN9h/r134.png
NA,Russia,KamAZ-63968 'Typhoon',captured,https://i.postimg.cc/3Rpyrz3c/r133.png
NA,Russia,K-4386 Typhoon-VDV,captured,https://i.postimg.cc/2y3ZvYBj/447.png
NA,Russia,K-53949 Typhoon-K,captured,https://i.postimg.cc/R0hzn11B/542p.png
NA,Russia,K-53949 'Linza',captured,https://i.postimg.cc/k5dJtVjX/4f28.png
NA,Russia,GAZ Tigr-M,captured,https://i.postimg.cc/VN6JN05r/ff7.png
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/MHW2qp47/d39.png
NA,Soviet Union,T-72A,damaged,https://i.postimg.cc/0jXKJsjL/f58.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/VLdFx7YY/b7.png
NA,Soviet Union,T-64BV,damaged,https://i.postimg.cc/tC4jmbcK/446.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/ZnMyg04W/6669.jpg 
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/0Q71gWbb/652.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/R0PRks7V/n5.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/Ghhp2XG1/n6.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/gk37TCky/57h.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/zB37hLrN/s3.png
NA,Russia,T-72B Obr. 1989,abandoned,https://i.postimg.cc/TYfDBCPr/577.png
NA,Russia,T-72B3,abandoned,https://i.postimg.cc/zGQd8V3S/4437.png
NA,Russia,T-72B3 Obr. 2016,abandoned,https://i.postimg.cc/KYF1K5KZ/5547.png
NA,Soviet Union,T-80BV,abandoned,https://i.postimg.cc/x1Pz37Vk/5577.png
NA,Russia,T-80U,abandoned,https://i.postimg.cc/x1q26JWK/443o.png
NA,Russia,T-80UK,abandoned,https://i.postimg.cc/7Pg0LbtM/553.png
NA,Russia,T-80BVM,abandoned,https://i.postimg.cc/DZ1JmY6y/4436.png
NA,Russia,T-90A,abandoned,https://i.postimg.cc/cLp0yYYV/795.png
NA,Russia,Unknown tank,captured,https://i.postimg.cc/wjZZCBgG/Screenshot-8367.png
NA,Soviet Union,BRM-1K,captured,https://i.postimg.cc/SxJH19F9/Screenshot-8366.png
NA,Soviet Union,BMP-1Khs,captured,https://i.postimg.cc/1RvcMjbR/3hl.png
NA,Soviet Union,MT-LB,captured,https://i.postimg.cc/MKcHscPj/g544.png
NA,Soviet Union,MT-LB with ZU-23 AA gun,captured,https://i.postimg.cc/XvMt3H7S/4gj.png
NA,Soviet Union,MT-LBM 6MB,captured,https://i.postimg.cc/x8NZ9VzQ/bl.png
NA,Soviet Union,MT-LB Ambulance,captured,https://i.postimg.cc/vBJzLg4R/bl.png
NA,Soviet Union,MT-LBu,captured,https://i.postimg.cc/Y0pYBKNR/325.png
NA,Soviet Union,1V13 battery fire control center,captured,https://i.postimg.cc/ry5PsgNL/d13.png
NA,Soviet Union,2S1 with ZU-23 AA gun,captured,https://i.postimg.cc/gkZczL3J/f2hp.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/8cpL1BtZ/k2.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/JncbVdcy/k1.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/7PV70ZVz/4366.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/ry4rL6Zz/4fs.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/15LSXyBT/5488.png
NA,Soviet Union,T-72AV,abandoned,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png 
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/fTkR5p00/12.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/kMw23yTN/37h.png 
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/3Jv5s5tq/468.png 
NA,Soviet Union,T-64BV,damaged,https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/qqpf540b/a1.png 
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/5yjhTNPP/Screenshot-8306.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/0j3NhvTH/32dj.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/15Tv1zdz/c24.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/c4DVgZbq/224.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/SNyxgzqX/3280.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/TwZXLdT1/d67.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/V6Xg1gbX/886.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/W4X6yy25/443689.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/hG2MhLNM/s2.png
NA,Russia,T-72B Obr. 1989,damaged,https://i.postimg.cc/vmNpXbHQ/gg2.png
NA,Russia,T-72B3,abandoned,https://i.postimg.cc/nzYYjDN8/Screenshot-8035.png
NA,Russia,T-72B3 Obr. 2016,abandoned,https://i.postimg.cc/8cZRwV1t/Screenshot-8037.png
NA,Soviet Union,T-80BV,abandoned,https://i.postimg.cc/vTY7Wmd4/Screenshot-8038.png
NA,Russia,T-80U,abandoned,https://i.postimg.cc/TYfDBCPr/577.png
NA,Russia,T-80UK,captured,https://i.postimg.cc/d1x3ZrSF/b88.png
NA,Russia,T-80BVM,captured,https://i.postimg.cc/jqNSKcG6/332.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/gJRCW4yY/4133.png
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/xT3v6qKT/4470.png 
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/rpTdbQ9m/29.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/W42RL0Ld/5554.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/bYFbd2PW/6658.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/LXydxZVY/Screenshot-8305.png
